SubmissionDate,Province,District,Village,Site_Visit_ID,KEY,Tool,Interview_Type,HF_Type,ID,Surveyor_Id
2026-01-06T13:32:35.680Z,Panjsher,His-e-Awal (Khenj),شلکوه,HER-PAN-HF4656-Q2-2025-1202-01,uuid:29c9412b-6747-4c0f-a646-32a078d134ed,HER_Re_Patient_Verification_R3,,SHC,HER-PAN-HF4656-Q2-2025-1202-01-TT-6-1,FR4163
2026-01-06T13:32:44.957Z,Panjsher,His-e-Awal (Khenj),حه اول شلکو,HER-PAN-HF4656-Q2-2025-1202-01,uuid:8613eaf6-2e04-4f06-822a-9a4ba559b8e1,HER_Re_Patient_Verification_R3,,SHC,HER-PAN-HF4656-Q2-2025-1202-01-ANC-1-1,FR4163
2026-01-06T13:32:53.914Z,Panjsher,His-e-Awal (Khenj),FR4163,HER-PAN-HF4656-Q2-2025-1202-01,uuid:9be3534f-c5fd-4ac9-85f5-2d2d23a09fd4,HER_Re_Patient_Verification_R3,,SHC,HER-PAN-HF4656-Q2-2025-1202-01-ANC-1-2,FR4163
2026-01-06T13:33:01.025Z,Panjsher,His-e-Awal (Khenj),زنی,HER-PAN-HF77-Q2-2025-1204-01,uuid:e1643845-f560-4a05-b7ec-45319455cfbf,HER_Re_Patient_Verification_R3,,BHC,HER-PAN-HF77-Q2-2025-1204-01-U5-8-2,FR4163
2026-01-06T13:37:07.133Z,Nooristan,Paroon,بونی,HER-NUR-HF2695-Q2-2025-1178-01,uuid:c6dc51f6-c8e0-416c-ab04-a9daeac5bd07,HER_Re_Patient_Verification_R3,,SHC,HER-NUR-HF2695-Q2-2025-1178-01-U5-8-3,FR4727
2026-01-06T13:37:15.841Z,Takhar,Yangi Qala,Yangi Qala Clinic (0452),HER-TAK-HF452-Q2-2025-1250-01,uuid:615e3182-716c-4a34-99ee-abb3c4cc0f2a,HER_Rev_Service_Assessment_Sampling_Verification_R3,TT-6,CHC,,FR4687
2026-01-06T13:37:44.684Z,Nooristan,Paroon,وامه بونی,HER-NUR-HF2695-Q2-2025-1178-01,uuid:dabd8d64-d46f-4cbe-bbdb-09f14228b043,HER_Re_Patient_Verification_R3,,SHC,HER-NUR-HF2695-Q2-2025-1178-01-ID-3-2,FR4727
2026-01-06T13:38:23.055Z,Nooristan,Paroon,بونی,HER-NUR-HF2695-Q2-2025-1178-01,uuid:4d4d8b3a-d9bb-411e-b656-04aac4d86768,HER_Re_Patient_Verification_R3,,SHC,HER-NUR-HF2695-Q2-2025-1178-01-PNC-2-4,FR4727
2026-01-06T13:38:53.560Z,Nooristan,Paroon,بونی,HER-NUR-HF2695-Q2-2025-1178-01,uuid:6abfebaf-4a18-4b7d-a464-48978560356f,HER_Re_Patient_Verification_R3,,SHC,HER-NUR-HF2695-Q2-2025-1178-01-GM-9-5,FR4727
2026-01-06T13:39:17.763Z,Nooristan,Paroon,کوشت,HER-NUR-HF2695-Q2-2025-1178-01,uuid:35457760-7087-4deb-a548-1b7c0ebbcaac,HER_Re_Patient_Verification_R3,,SHC,HER-NUR-HF2695-Q2-2025-1178-01-GM-9-2,FR4727
2026-01-06T13:39:52.358Z,Nooristan,Paroon,مچمو,HER-NUR-HF2695-Q2-2025-1178-01,uuid:5d7d5fff-a3ef-4037-878b-72e4adffb037,HER_Re_Patient_Verification_R3,,SHC,HER-NUR-HF2695-Q2-2025-1178-01-U5-8-1,FR4727
2026-01-06T13:40:51.527Z,Kapisa,Nijrab,باقر خیل ملک محمد روز,HER-KPS-HF1018-Q2-2025-1270-01,uuid:29b2c140-7e63-4ba4-8d0b-e84ff0d8edfa,HER_Re_Patient_Verification_R3,,DH,HER-KPS-HF1018-Q2-2025-1270-01-GM-9-4,FR4704
2026-01-06T13:50:02.399Z,Kapisa,Nijrab,کورمیی,HER-KPS-HF1018-Q2-2025-1270-01,uuid:7c6b0189-f838-495f-ab16-fef4f920e7e2,HER_Re_Patient_Verification_R3,,DH,HER-KPS-HF1018-Q2-2025-1270-01-PV-4-6,fr4728
2026-01-06T13:55:35.496Z,Khost,Khost (Matoon),للمی موګیو کلی,HER-KHO-HF682-Q2-2025-1271-01,uuid:7e440620-5124-42bb-8fbd-39867a5fe3ff,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-ID-3-5,FR1833
2026-01-06T13:58:17.958Z,Kapisa,Nijrab,مرید خیل,HER-KPS-HF1018-Q2-2025-1270-01,uuid:6bd8abd2-4e99-4d91-8eb8-cda505c4182b,HER_Re_Patient_Verification_R3,,DH,HER-KPS-HF1018-Q2-2025-1270-01-TB-7-9,FR4067
2026-01-06T13:58:26.523Z,Kapisa,Nijrab,چناران پچغان,HER-KPS-HF1018-Q2-2025-1270-01,uuid:9b45d48e-6463-49e0-a79c-bb67f8287184,HER_Re_Patient_Verification_R3,,DH,HER-KPS-HF1018-Q2-2025-1270-01-PNC-2-8,FR4131
2026-01-06T13:58:32.443Z,Kapisa,Nijrab,غین پایین ,HER-KPS-HF1018-Q2-2025-1270-01,uuid:bf99f818-0d0f-4366-a00f-3624f107a06c,HER_Re_Patient_Verification_R3,,DH,HER-KPS-HF1018-Q2-2025-1270-01-TB-7-5,FR4067
2026-01-06T13:58:40.561Z,Kapisa,Nijrab,اول خیل غین,HER-KPS-HF1018-Q2-2025-1270-01,uuid:de315b65-6a6c-4f0f-9f7d-44ae208fd370,HER_Re_Patient_Verification_R3,,DH,HER-KPS-HF1018-Q2-2025-1270-01-TB-7-8,FR4131
2026-01-06T13:59:01.933Z,Kunduz,Khanabad,Sandoq Sai Clinic (1940),HER-KDZ-HF1940-Q2-2025-1151-01,uuid:4a16257c-27c0-4880-a517-463412b662d7,HER_Rev_Service_Assessment_Sampling_Verification_R3,GM-9,BHC,,FR2801
2026-01-06T13:59:07.541Z,Khost,Khost (Matoon),دوه سکه,HER-KHO-HF682-Q2-2025-1271-01,uuid:445452ad-e448-466d-8c94-f71d33f73ea9,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-PV-4-4,FR1833
2026-01-06T14:02:07.924Z,Khost,Khost (Matoon),ماڼی میخانیک,HER-KHO-HF682-Q2-2025-1271-01,uuid:c0c3072e-3968-49f7-8300-41572d47d57d,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-CS-10-22,FR1833
2026-01-06T14:04:06.411Z,Faryab,Maimana,توکلی خانه,HER-FYB-HF596-Q2-2025-1266-01,uuid:3cb7ea19-fc6e-4caf-ad76-4643f35bb1e3,HER_Re_Patient_Verification_R3,,PH,HER-FYB-HF596-Q2-2025-1266-01-U5-8-2,FR2654
2026-01-06T14:04:37.087Z,Khost,Khost (Matoon),کونډیونمرو بازار,HER-KHO-HF682-Q2-2025-1271-01,uuid:83d878e1-ca7a-4410-85b8-8f0c152f8233,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-CS-10-2,FR1833
2026-01-06T14:04:43.216Z,Faryab,Maimana,توکلی خانه,HER-FYB-HF596-Q2-2025-1266-01,uuid:932a8a86-e629-4240-957c-282f23393aae,HER_Re_Patient_Verification_R3,,PH,HER-FYB-HF596-Q2-2025-1266-01-CS-10-1,FR2654
2026-01-06T14:05:41.087Z,Faryab,Maimana,  توکلی خانه,HER-FYB-HF596-Q2-2025-1266-01,uuid:49a8cf30-f54f-482f-b97b-7ab0c32c8116,HER_Re_Patient_Verification_R3,,PH,HER-FYB-HF596-Q2-2025-1266-01-PV-4-3,FR2654
2026-01-06T14:06:42.745Z,Khost,Khost (Matoon),متون کوتولی,HER-KHO-HF682-Q2-2025-1271-01,uuid:b7a3dc7c-160b-4aac-8714-06a3410209ed,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-PV-4-10,FR1833
2026-01-06T14:06:49.030Z,Faryab,Maimana,توکلی خانه,HER-FYB-HF596-Q2-2025-1266-01,uuid:f189ef82-ac2c-498c-9699-00defa29798e,HER_Re_Patient_Verification_R3,,PH,HER-FYB-HF596-Q2-2025-1266-01-PV-4-4,FR2654
2026-01-06T14:06:54.728Z,Panjsher,His-e-Awal (Khenj),حصه اول دارا تو,HER-PAN-HF4656-Q2-2025-1202-01,uuid:d771022f-ee99-4791-8c42-23eb21c9e403,HER_Re_Patient_Verification_R3,,SHC,HER-PAN-HF4656-Q2-2025-1202-01-PNC-2-1,FR4163
2026-01-06T14:08:14.563Z,Faryab,Maimana,توکلی خانه,HER-FYB-HF596-Q2-2025-1266-01,uuid:b8d4700c-ce0b-494f-827e-168b493df7ba,HER_Re_Patient_Verification_R3,,PH,HER-FYB-HF596-Q2-2025-1266-01-ANC-1-3,FR2654
2026-01-06T14:10:19.001Z,Khost,Khost (Matoon),دارش کلی,HER-KHO-HF682-Q2-2025-1271-01,uuid:52d44d8e-f726-4f70-bd2c-3a34252d35e0,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-ANC-1-6,FR1833
2026-01-06T14:17:45.787Z,Khost,Khost (Matoon),لنډی,HER-KHO-HF682-Q2-2025-1271-01,uuid:ca159a7e-a634-421b-baec-4efa8d259872,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-TT-6-8,FR1833
2026-01-06T14:21:09.681Z,Khost,Khost (Matoon),موتخیل,HER-KHO-HF682-Q2-2025-1271-01,uuid:2f80dfd4-d38b-4079-bcc7-207b89bd9413,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-PNC-2-4,FR1833
2026-01-06T14:27:50.867Z,Khost,Khost (Matoon),متون ترکی,HER-KHO-HF682-Q2-2025-1271-01,uuid:9be47c43-fe05-428b-89a9-6b84c50b3b76,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-TB-7-5,FR1833
2026-01-06T14:28:20.324Z,Nooristan,Paroon,دلمرا,HER-NUR-HF2140-Q2-2025-1181-01,uuid:f1e17b3e-cc00-4195-a184-2c8d3170dfc5,HER_Re_Patient_Verification_R3,,BHC,HER-NUR-HF2140-Q2-2025-1181-01-PNC-2-3,FR4701
2026-01-06T14:30:42.484Z,Nooristan,Paroon,شهرنو,HER-NUR-HF2140-Q2-2025-1181-01,uuid:803fe944-aa70-4048-9af9-01b24ef63dcb,HER_Re_Patient_Verification_R3,,BHC,HER-NUR-HF2140-Q2-2025-1181-01-ANC-1-5,FR4701
2026-01-06T14:33:54.363Z,Balkh,Sholgarah,Shulgareh Hospital (0561),HER-BAL-HF561-Q2-2025-1264-01,uuid:0cfa3f80-384b-4eb7-86de-b233cefe6449,HER_Rev_Service_Assessment_Sampling_Verification_R3,PV-4,DH,,FR1126
2026-01-06T14:34:05.164Z,Nooristan,Paroon,پټوي,HER-NUR-HF2140-Q2-2025-1181-01,uuid:1422aeae-e4a7-4b1b-948b-bf95b0913422,HER_Re_Patient_Verification_R3,,BHC,HER-NUR-HF2140-Q2-2025-1181-01-PV-4-2,FR4701
2026-01-06T14:38:36.303Z,Badakhshan,Arghanjowa,سمدره بالا,HER-BDS-HF2879-Q2-2025-1007-01,uuid:e6b3ba7a-6143-42e1-a9cd-19e1aafbf7d9,HER_Re_Patient_Verification_R3,,SHC,HER-BDS-HF2879-Q2-2025-1007-01-U5-8-2,FR2799
2026-01-06T14:38:59.578Z,Badakhshan,Arghanjowa,سمدره بالا,HER-BDS-HF2879-Q2-2025-1007-01,uuid:cde9a56c-6f69-4f3c-ac31-c92d2e77a34e,HER_Re_Patient_Verification_R3,,SHC,HER-BDS-HF2879-Q2-2025-1007-01-GM-9-2,FR2799
2026-01-06T14:40:54.932Z,Nooristan,Paroon,پټوي,HER-NUR-HF2140-Q2-2025-1181-01,uuid:ed7f0525-d517-4e0f-8e55-2fa9766ed3ae,HER_Re_Patient_Verification_R3,,BHC,HER-NUR-HF2140-Q2-2025-1181-01-ANC-1-3,FR4701
2026-01-06T14:41:28.453Z,Khost,Khost (Matoon),مرمنډی کلی,HER-KHO-HF682-Q2-2025-1271-01,uuid:4141e545-bc17-4957-ae82-155d12f64bad,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-TB-7-9,FR3316
2026-01-06T14:42:59.830Z,Khost,Khost (Matoon),شیخ میر,HER-KHO-HF682-Q2-2025-1271-01,uuid:ade52c59-914d-457d-b35a-e07c8b788af2,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-ANC-1-2,FR3316
2026-01-06T14:43:28.508Z,Badakhshan,Arghanjowa,سمدره بالا,HER-BDS-HF2879-Q2-2025-1007-01,uuid:df708497-816e-4f01-ab78-9de230bc6f1a,HER_Re_Patient_Verification_R3,,SHC,HER-BDS-HF2879-Q2-2025-1007-01-TT-6-2,FR2799
2026-01-06T14:44:13.990Z,Khost,Khost (Matoon),وړو کلی,HER-KHO-HF682-Q2-2025-1271-01,uuid:8b37e7c5-da0e-45d5-9c7c-99638ca5d4d9,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-CS-10-6,FR3316
2026-01-06T14:45:18.321Z,Khost,Khost (Matoon),شمل پیران,HER-KHO-HF682-Q2-2025-1271-01,uuid:bb5689d7-a5da-41af-8dec-4b76e0865f1e,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-CS-10-13,FR3316
2026-01-06T14:51:30.671Z,Balkh,Sholgarah,Shulgareh Hospital (0561),HER-BAL-HF561-Q2-2025-1264-01,uuid:6e49cc6b-5f6a-4cc0-855e-a01eb9664413,HER_Rev_Service_Assessment_Sampling_Verification_R3,TB-7,DH,,FR1126
2026-01-06T14:56:47.740Z,Ghazni,Qara Bagh (Ghazni),کوچی نیخته,HER-GHA-HF4323-Q2-2025-1035-01,uuid:bb245dc3-b8cc-4feb-95dc-614308cbceda,HER_Re_Patient_Verification_R3,,SHC,HER-GHA-HF4323-Q2-2025-1035-01-PNC-2-4,FR4389
2026-01-06T14:57:01.783Z,Ghazni,Qara Bagh (Ghazni),کوچی نیخته,HER-GHA-HF4323-Q2-2025-1035-01,uuid:32a5c615-3a5f-4ae4-8dcb-0ed3692be8c1,HER_Re_Patient_Verification_R3,,SHC,HER-GHA-HF4323-Q2-2025-1035-01-PNC-2-4,FR4389
2026-01-06T14:58:33.320Z,Nooristan,Paroon,,HER-NUR-HF2140-Q2-2025-1181-01,uuid:2591152b-c27f-49b4-8392-79a8d970fe22,HER_Re_QQC_R3,7,BHC,,FR4026
2026-01-06T15:01:42.665Z,Nangarhar,Sorkh Road,مارغونډي کلي,HER-NGR-HF1181-Q2-2025-1051-01,uuid:17ae4cf2-50a6-4116-9ec0-ab43ee135143,HER_Re_Patient_Verification_R3,,CHC,HER-NGR-HF1181-Q2-2025-1051-01-GM-9-1,FR0641
2026-01-06T15:03:37.392Z,Nangarhar,Sorkh Road,پيرصيب نمري,HER-NGR-HF1181-Q2-2025-1051-01,uuid:8c977805-0cdb-48c1-8518-1d81ca5c7de0,HER_Re_Patient_Verification_R3,,CHC,HER-NGR-HF1181-Q2-2025-1051-01-U5-8-2,FR0641
2026-01-06T15:07:53.969Z,Samangan,Dara-e-Soof Bala,قریه تیوه تاش,HER-SAM-HF2857-Q2-2025-1282-01,uuid:572a88d3-1916-41d8-a6fb-73dec60ec3e4,HER_Re_Patient_Verification_R3,,DH,HER-SAM-HF2857-Q2-2025-1282-01-CS-10-6,FR2703
2026-01-06T15:08:38.073Z,Nangarhar,Sorkh Road,بولي,HER-NGR-HF1181-Q2-2025-1051-01,uuid:bdfb5f8f-a095-4602-87d3-ff03b928ecba,HER_Re_Patient_Verification_R3,,CHC,HER-NGR-HF1181-Q2-2025-1051-01-TT-6-2,FR0641
2026-01-06T15:13:08.863Z,Samangan,Dara-e-Soof Bala,نوامدسرقودق,HER-SAM-HF2857-Q2-2025-1282-01,uuid:adaf5ba7-e23a-4e51-b5fd-e94d7148ae99,HER_Re_Patient_Verification_R3,,DH,HER-SAM-HF2857-Q2-2025-1282-01-PV-4-7,FR2703
2026-01-06T15:13:44.441Z,Samangan,Dara-e-Soof Bala,سنگ بریده دهی,HER-SAM-HF2857-Q2-2025-1282-01,uuid:5bb29818-fb98-44ce-86b1-fb713b6492b3,HER_Re_Patient_Verification_R3,,DH,HER-SAM-HF2857-Q2-2025-1282-01-CS-10-25,FR4274
2026-01-06T15:15:03.988Z,Faryab,Maimana,زرگرخانه,HER-FYB-HF596-Q2-2025-1266-01,uuid:ccba8e30-7b44-4aa9-9f24-7e483242c670,HER_Re_Patient_Verification_R3,,PH,HER-FYB-HF596-Q2-2025-1266-01-CS-10-16,FR1255
2026-01-06T15:15:04.542Z,Nangarhar,Sorkh Road,شیخ مصری,HER-NGR-HF1181-Q2-2025-1051-01,uuid:ccdf9a06-7007-4bdf-8c3f-b16b0f28d1ad,HER_Re_Patient_Verification_R3,,CHC,HER-NGR-HF1181-Q2-2025-1051-01-ID-3-2,FR1998
2026-01-06T15:15:15.769Z,Faryab,Maimana,زرگر خانه ,HER-FYB-HF596-Q2-2025-1266-01,uuid:e56c45b6-8a19-498b-971a-829ccce30233,HER_Re_Patient_Verification_R3,,PH,HER-FYB-HF596-Q2-2025-1266-01-CS-10-25,FR4265
2026-01-06T15:15:27.321Z,Faryab,Maimana,غند 35,HER-FYB-HF596-Q2-2025-1266-01,uuid:303790ea-be80-46d8-873e-540c7f537ef6,HER_Re_Patient_Verification_R3,,PH,HER-FYB-HF596-Q2-2025-1266-01-PNC-2-7,FR4265
2026-01-06T15:15:39.858Z,Faryab,Maimana,خواجه آباد,HER-FYB-HF596-Q2-2025-1266-01,uuid:e2908ac3-aee6-42d8-9d41-29b1b99e7409,HER_Re_Patient_Verification_R3,,PH,HER-FYB-HF596-Q2-2025-1266-01-CS-10-5,FR1255
2026-01-06T15:15:48.625Z,Nangarhar,Sorkh Road,شیخ مصری,HER-NGR-HF1181-Q2-2025-1051-01,uuid:fa7c688a-c5be-4134-a045-588a14f7f7c8,HER_Re_Patient_Verification_R3,,CHC,HER-NGR-HF1181-Q2-2025-1051-01-U5-8-1,FR1998
2026-01-06T15:17:30.792Z,Nangarhar,Sorkh Road,فتح اباد کلي ,HER-NGR-HF1181-Q2-2025-1051-01,uuid:2c38fefd-baee-4eef-b920-d952e7da6426,HER_Re_Patient_Verification_R3,,CHC,HER-NGR-HF1181-Q2-2025-1051-01-ID-3-3,FR0641
2026-01-06T15:17:33.294Z,Faryab,Maimana,خواجه آباد ,HER-FYB-HF596-Q2-2025-1266-01,uuid:c78ca28d-eb5e-405d-83c4-57c6d2fabade,HER_Re_Patient_Verification_R3,,PH,HER-FYB-HF596-Q2-2025-1266-01-ID-3-2,FR4382
2026-01-06T15:17:47.463Z,Faryab,Maimana,افغانکوت,HER-FYB-HF596-Q2-2025-1266-01,uuid:408574b7-b743-48d7-a984-5bb128393edf,HER_Re_Patient_Verification_R3,,PH,HER-FYB-HF596-Q2-2025-1266-01-CS-10-29,FR1255
2026-01-06T15:18:07.802Z,Wardak,Markaz-e-Behsood,بلندگ,HER-WDK-HF202-Q2-2025-1285-01,uuid:bd1de008-0904-4ada-9785-d4d28221c35b,HER_Re_Patient_Verification_R3,,DH,HER-WDK-HF202-Q2-2025-1285-01-ID-3-7,FR3921
2026-01-06T15:18:15.170Z,Samangan,Dara-e-Soof Bala,مقصود مدرسه گذر,HER-SAM-HF2857-Q2-2025-1282-01,uuid:c5aa3e7b-e217-4edf-b3c4-a9ea8ede1c04,HER_Re_Patient_Verification_R3,,DH,HER-SAM-HF2857-Q2-2025-1282-01-CS-10-19,FR4274
2026-01-06T15:19:38.867Z,Faryab,Maimana,تاشلی گذر,HER-FYB-HF596-Q2-2025-1266-01,uuid:2d74c4ad-dc59-4ed7-a95d-e09a49e2fa23,HER_Re_Patient_Verification_R3,,PH,HER-FYB-HF596-Q2-2025-1266-01-U5-8-6,FR4265
2026-01-06T15:19:56.060Z,Faryab,Maimana,تاشلی گذر ناحیه 7,HER-FYB-HF596-Q2-2025-1266-01,uuid:a2de9c1a-9961-4b83-b29e-354f4be0f6d0,HER_Re_Patient_Verification_R3,,PH,HER-FYB-HF596-Q2-2025-1266-01-PNC-2-1,FR1255
2026-01-06T15:20:00.194Z,Khost,Khost (Matoon),ګربز وړو کلی,HER-KHO-HF682-Q2-2025-1271-01,uuid:feef7b0c-4ffa-4f6f-bba0-b452d7719bdc,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-U5-8-9,FR3669
2026-01-06T15:20:30.995Z,Nangarhar,Sorkh Road,ډنډ کلي,HER-NGR-HF1181-Q2-2025-1051-01,uuid:4e87760c-96c0-42e0-85a3-8d2d5d275d13,HER_Re_Patient_Verification_R3,,CHC,HER-NGR-HF1181-Q2-2025-1051-01-TB-7-1,FR4760
2026-01-06T15:21:08.057Z,Wardak,Markaz-e-Behsood,باریک جویی بایی,HER-WDK-HF202-Q2-2025-1285-01,uuid:4560dbc0-4574-4712-bfae-3ae277db46b8,HER_Re_Patient_Verification_R3,,DH,HER-WDK-HF202-Q2-2025-1285-01-ANC-1-3,FR3921
2026-01-06T15:22:18.744Z,Badakhshan,Keshm,Keshem Hospital (0407),HER-BDS-HF407-Q2-2025-1262-01,uuid:e02c5151-e734-4e96-9602-a9672c552e11,HER_Rev_Service_Assessment_Sampling_Verification_R3,TB-7,DH,,FR3803
2026-01-06T15:23:03.777Z,Khost,Khost (Matoon),شېخ امیر,HER-KHO-HF682-Q2-2025-1271-01,uuid:d47a9df7-cf70-4f1e-a958-d484c2be39a3,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-PNC-2-7,FR3669
2026-01-06T15:23:22.568Z,Badakhshan,Raghestan,Khambil Bala SC (4286),HER-BDS-HF4286-Q2-2025-1010-01,uuid:044aac7e-f7b9-4504-b0b1-3df493eba8a7,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3803
2026-01-06T15:23:48.923Z,Badakhshan,Raghestan,Khambil Bala SC (4286),HER-BDS-HF4286-Q2-2025-1010-01,uuid:9fdd4d8f-c8bb-43e6-a02b-54559e9d636d,HER_Rev_Service_Assessment_Sampling_Verification_R3,U5-8,SHC,,FR3803
2026-01-06T15:24:18.799Z,Samangan,Dara-e-Soof Bala,مقصود سفید کوتل,HER-SAM-HF2857-Q2-2025-1282-01,uuid:79ac899c-9991-4b73-acad-bec63a827321,HER_Re_Patient_Verification_R3,,DH,HER-SAM-HF2857-Q2-2025-1282-01-CS-10-14,FR4274
2026-01-06T15:24:55.389Z,Badakhshan,Raghestan,Khambil Bala SC (4286),HER-BDS-HF4286-Q2-2025-1010-01,uuid:7f9bfc0f-2d7b-4ba6-9ab5-7a4889e51e57,HER_Rev_Service_Assessment_Sampling_Verification_R3,GM-9,SHC,,FR3803
2026-01-06T15:25:01.398Z,Khost,Khost (Matoon),ګربز شېخ امیر,HER-KHO-HF682-Q2-2025-1271-01,uuid:3a8b5d64-78ce-4caf-9635-c9fd1a001539,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-CS-10-16,FR3669
2026-01-06T15:25:02.857Z,Badakhshan,Raghestan,Khambil Bala SC (4286),HER-BDS-HF4286-Q2-2025-1010-01,uuid:3f51ed35-c872-41b0-96bf-7532bdf36795,HER_Rev_Service_Assessment_Sampling_Verification_R3,PV-4,SHC,,FR3803
2026-01-06T15:30:25.475Z,Khost,Khost (Matoon),شېخ امیر کوټکي کلی,HER-KHO-HF682-Q2-2025-1271-01,uuid:7546c9ea-fe89-4fd2-a470-3fed074dd8a9,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-CS-10-20,FR3669
2026-01-06T15:33:23.548Z,Khost,Khost (Matoon),ډیري غلچې,HER-KHO-HF682-Q2-2025-1271-01,uuid:a9f0102c-ff86-4cb7-9e77-383353463476,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-CS-10-9,FR3669
2026-01-06T15:54:03.164Z,Nangarhar,Sorkh Road,مارغونډی کلی,HER-NGR-HF1181-Q2-2025-1051-01,uuid:e99fee43-2e58-4737-8ffb-d3967a964970,HER_Re_Patient_Verification_R3,,CHC,HER-NGR-HF1181-Q2-2025-1051-01-PNC-2-1,FR1611
2026-01-06T16:12:02.493Z,Ghazni,Qara Bagh (Ghazni),نيخته,HER-GHA-HF4323-Q2-2025-1035-01,uuid:1e26cd5c-4a2d-4c7d-957c-ed1dde0a67cd,HER_Re_Patient_Verification_R3,,SHC,HER-GHA-HF4323-Q2-2025-1035-01-PNC-2-3,FR2819
2026-01-06T16:15:48.946Z,Ghazni,Qara Bagh (Ghazni),کوچي نيخته,HER-GHA-HF4323-Q2-2025-1035-01,uuid:4634f19f-35ec-4290-80c0-dd085ec317ae,HER_Re_Patient_Verification_R3,,SHC,HER-GHA-HF4323-Q2-2025-1035-01-PNC-2-3,FR2819
2026-01-06T16:18:15.529Z,Ghazni,Zen Khan,کوتل حميد,HER-GHA-HF275-Q2-2025-1037-01,uuid:0889dae9-c9ee-4bb6-898d-c88b75791e5b,HER_Re_Patient_Verification_R3,,CHC,HER-GHA-HF275-Q2-2025-1037-01-PNC-2-3,FR2819
2026-01-06T16:21:29.204Z,Paktika,Zarghoon Shahr,علی خان کلی,HER-PKA-HF1630-Q2-2025-1189-01,uuid:aa96eca0-7e95-45ba-a28e-45412b5a968b,HER_Re_Patient_Verification_R3,,BHC,HER-PKA-HF1630-Q2-2025-1189-01-TT-6-3,FR4471
2026-01-06T16:36:35.746Z,Badakhshan,Raghestan,Khambil Bala SC (4286),HER-BDS-HF4286-Q2-2025-1010-01,uuid:dfe1e530-2264-48a7-9e0a-f035cedc6e59,HER_Re_QoC_Interview_with_Health_Workers_R3,,SHC,,FR3006
2026-01-06T16:38:31.739Z,Paktika,Zarghoon Shahr,شاکی خیل لوی مسجد ,HER-PKA-HF1630-Q2-2025-1189-01,uuid:d12ac9cb-444e-4f9b-9ca6-650103b23ee1,HER_Re_Patient_Verification_R3,,BHC,HER-PKA-HF1630-Q2-2025-1189-01-U5-8-3,FR4471
2026-01-06T16:39:25.117Z,Paktika,Zarghoon Shahr,بوس خیل کلی,HER-PKA-HF1630-Q2-2025-1189-01,uuid:68fb03b0-7a89-4fc0-979b-1c5cdd414576,HER_Re_Patient_Verification_R3,,BHC,HER-PKA-HF1630-Q2-2025-1189-01-TT-6-1,FR4471
2026-01-06T16:39:28.230Z,Khost,Khost (Matoon),غرغښت ليسه ترڅنګ,HER-KHO-HF682-Q2-2025-1271-01,uuid:e5c4f2fb-023c-4ce1-9258-fede677b6a0c,HER_Re_Patient_Verification_R3,,PH,HER-KHO-HF682-Q2-2025-1271-01-CS-10-24,FR3883
2026-01-06T16:39:55.438Z,Paktika,Zarghoon Shahr,پاینده خیل کلی,HER-PKA-HF1630-Q2-2025-1189-01,uuid:e09f6ec5-6512-4062-9d43-41c03762ee88,HER_Re_Patient_Verification_R3,,BHC,HER-PKA-HF1630-Q2-2025-1189-01-ID-3-2,FR4471
2026-01-06T16:40:28.453Z,Paktika,Sharan,کلی خیر کوټ ملیزی,HER-PKA-HF814-Q2-2025-1278-01,uuid:40e44219-cf9b-4a4b-b6dd-c5fb8c5bac50,HER_Re_Patient_Verification_R3,,PH,HER-PKA-HF814-Q2-2025-1278-01-CS-10-8,FR4471
2026-01-06T16:40:59.906Z,Paktika,Zarghoon Shahr,میره زنکی کلی,HER-PKA-HF1630-Q2-2025-1189-01,uuid:4f0c1024-e194-4009-93ff-4f38c111de4a,HER_Re_Patient_Verification_R3,,BHC,HER-PKA-HF1630-Q2-2025-1189-01-ID-3-1,FR4471
